Post URL,User,Author Name,Likes,Views,Shares,Comments,Comments Data,Caption,HashTags,Music,Date Posted,Date Collected
https://www.tiktok.com/@luv_cheeds/7255823289430412586,luv_cheeds,Stitch Demon,7000000,36300000,147000,50900,"['“Baggiest jeans in Atlanta”😭', 'tHE JUMP 😭😭😭']",,#stitch with @FITXFEARLESS i cant feel my bottom half hut at least i dont look homeless #fyp#viral#homeless#classy#fashion,original sound,2023-07-15 05:10:22,2023-11-18 04:14:52.201803
https://www.tiktok.com/@mood_m1221/6978365096766508294,mood_m1221,Mood,6600000,36900000,119900,149200,"['i’m sorry but it’s the fact that she continued tripping that made me laugh😭', 'omg I feel so bad for her\nshe must feel so embarrassed']","The sad thing about the fashion runway, this girl suffered😔 ",#runway #sadgirl #sad #model #foryou #supermodel #design #pfw #fashion,billie eilish bellyache slowed reverb,2021-06-27 12:30:46,2023-11-18 04:14:54.062318
https://www.tiktok.com/@ceci.monge/6964798580116688134,ceci.monge,Ceci.monge,6500000,23100000,82100,118400,"['Do better @converse and PAY UP', 'Omg this needs to be SEEN!']",Ouch @converse ,#internship #design #smalldesigner #plzstopstealing #fashion #TWDSurvivalChallenge #fyp,original sound,2021-05-21 23:05:39,2023-11-18 04:14:56.156702
https://www.tiktok.com/@iconic_modelss/7148142149866097926,iconic_modelss,MODELS,6400000,29300000,13800,16400,"['Can you make one of Guo Pei please? 🥰', 'This is ART literally masterpieces ✨']",Schiaparelli by Daniel Roseberry | ,#schiaparelli #danielroseberry #fashion ,original sound,2022-09-28 00:52:22,2023-11-18 04:14:58.248452
https://www.tiktok.com/@coristrike/7127803333208968494,coristrike,Cori Strike,6400000,28800000,60000,43400,"['can it be a jumper😂', '@Thneed Girl where are you']",@rachleahx is gonna eat this up 💀,#PostitAffirmations #fashion #ootd #styling #thneed,How Bad Can I Be?,2022-08-04 05:27:21,2023-11-18 04:15:00.488251
https://www.tiktok.com/@farrisfilms/7082392210632723754,farrisfilms,FarrisFilms,6300000,41200000,30200,34000,"['Me when I type “lmfao”', 'I thought he was gonna smirk 😭']",You barely get wet on this ride 😐 @thatstraightfaceguy ,#fyp #foryou #AFairShotWithBlock #fashion #lifeadvice,original sound,2022-04-03 20:28:58,2023-11-18 04:15:02.534888
https://www.tiktok.com/@vivacious.honey/7029001518082936111,vivacious.honey,Vanessa Chen,6100000,55900000,35200,15800,"['2nd fit I would switch LOL it’s backwards', 'day']",Team DAY or NIGHT? ☀️🌙 OUTFITS ON MY LTK ‼️ ,#fyp #foryou #fashiontok #inspo #aesthetic #fashion #ootd #outfit #style #fallfashion #winterfashion,SAD GIRLZ LUV MONEY - Remix,2021-11-10 23:25:51,2023-11-18 04:15:04.125112
https://www.tiktok.com/@dymon98/6994074972683603205,dymon98,Dymon💎,6000000,19300000,83700,79000,"['imagine trying to match your outfits with your hair everyday', 'is it like hairspray or does he dye his hair everyday']",Why be like everyone else? ,#haircut  #fypage #fashion #glowup,TYSM FOR USING THIS SOUND,2021-08-08 20:32:59,2023-11-18 04:15:05.880992
https://www.tiktok.com/@denisemmercedes/6798575975421463814,denisemmercedes,Denise Mercedes,6000000,37600000,56700,33300,"['Okay but the girl on the left needs to wear the same earrings you have in the second outfit and that would be a VIBEEEE', 'people don\'t understand that the point is style not size, it doesn\'t matter what size you are you can rock it. it\'s not about ""who wore it best""']","My mini series with my bff @mariacastellanos_ri called “Style, Not Size”! Looks from ","#Zara Which outfit was your fav? 1, 2, or 3?! #fashion",Say So,2020-02-29 00:37:05,2023-11-18 04:15:07.665204
https://www.tiktok.com/@crescentshay/6913715799643639045,crescentshay,Shay,5900000,22100000,83700,61700,"['ngl, I was a bit burnt out after the social distancing dress - I’ll be back to bigger projects, but this little dress was a well needed break 😌💛', 'omggggg i would murder for a chance to wear a dress like that']",making my dream cottagecore dress (aka my daisy dress 🌼) - inspired by the strawberry dress! ,#diy #fashion #cottagecore #strawberrydress,Line Without a Hook,2021-01-04 07:18:35,2023-11-18 04:15:09.370015
https://www.tiktok.com/@sh1ryinyin/6847003743809015046,sh1ryinyin,Sh1ryinyin,5900000,43800000,272100,71600,"['oh to be ✨s k i n n y✨', 'Is it just me or are they FREAKINF TALL?? And damnn let me leave The Netherlands asap😔']",Take me back to China😫 ,#fashion #streetwear #xyzbca,How You Like That,2020-07-08 12:41:41,2023-11-18 04:15:11.163039
https://www.tiktok.com/@crescentshay/6884764760387128582,crescentshay,Shay,5900000,31100000,19100,25500,"['imagine just being like “i’m bored… i think i’ll make a dress” i wish i had that kind of talent', ""@emy.bvn it's so bautiful""]","making a 12ft social distancing dress - part 1: the hoopskirt! part 2 is going to be the overskirt, bodice, and a matching mask! 💕 ",#diy #fashion,You Know It,2020-10-18 06:54:04,2023-11-18 04:15:13.223962
https://www.tiktok.com/@elf3141592/7084799954362944773,elf3141592,ELF3141592,5800000,53600000,36700,32500,"['The :poser😁\ncamera memory-💀💀💀', 'Can we see reults?']",Can you learn these moves?,#pose #fashion #uktiktok #photo #fyp,original sound,2022-04-10 08:12:15,2023-11-18 04:15:15.001159
https://www.tiktok.com/@annavgantt/7021248231778585862,annavgantt,Anna Gantt,5800000,32700000,59400,76900,"['It’s crazy bc realistically your size is the beauty standard, casting directors stuck in the 2000’s', 'BOOSTING THIS']",Welcome to the reality of modeling in NYC. I'm so crushed. ,#fyp #nyc #modeling #fashion #model #nyclife,original sound,2021-10-21 01:59:06,2023-11-18 04:15:16.786164
https://www.tiktok.com/@nico1eodeon/7139310982605704494,nico1eodeon,Nicole,5700000,30700000,6564,18300,"['Gosh you’re pretty', 'On Wednesdays we wear pink 💅']",Being a pe teacher would be sm fun 🧘🏾‍♀️,#fyp#fashion ,,2022-09-04 05:42:53,2023-11-18 04:15:18.695117
https://www.tiktok.com/@mikaylanogueira/6964088633653497094,mikaylanogueira,Mikayla Nogueira,5600000,24600000,63900,21600,"['Waiting for the Shein version 😂😂😂', 'this is prob what k-pop idols wear']",$70.00 sports bra? 🤔 ignore how dirty my leggings are lmfao ,#makeup #beauty #fashion,original sound,2021-05-20 01:10:42,2023-11-18 04:15:21.089839
https://www.tiktok.com/@ebond2338/6852361592852483334,ebond2338,Erin,5600000,22800000,79400,27400,"['Cute but commando in jeans always feels weird', 'i’m just wondering but HOW do u wear jeans like this...like....undie wise?? they’re so cute but idk how to wear them 😐']","Once again, quarantine has ignited my love for crafting. I hope y’all enjoyed me ￼upcycling these jeans☺️ ",#upcycle #crafty #foryou #fashion,original sound,2020-07-22 23:12:42,2023-11-18 04:15:22.956314
https://www.tiktok.com/@denisemmercedes/6802636680881900805,denisemmercedes,Denise Mercedes,5500000,37500000,34300,26600,"['you two are so pretty and adorable!!', 'Both of you are beautiful Queens 👑❤️❤️👏🏻👏🏻🥺🥺']","Style, not size ep 4 with @mariacastellanos_ri Items from @superdown ! Which one is your favorite outfit? ",#fashion #superdown #bffgoals,New Rules,2020-03-10 23:14:48,2023-11-18 04:15:25.075002
https://www.tiktok.com/@einfachminh/7059341527121693958,einfachminh,einfachminh,5500000,38100000,76300,12600,"['And what should I do if my entire body is not photogenic? 😅', 'Bro I was expecting some safe poses .. not a suggestion to cover my face 😂😂']",4 poses for non-photogenic people ,#part2 💫 #fyp #foryoupage #fashion #foryou #style #pose,abcdefu,2022-01-31 17:40:33,2023-11-18 04:15:26.796831
https://www.tiktok.com/@shiftrobotics/7242322222776323371,shiftrobotics,Shift Robotics,5400000,60600000,70100,24100,"['You know what….I actually want this', 'This is what I feel like walking on the moving walkway in airports']",Walker faster together 🚶🚶‍♀️ ,#innovation #Moonwalkers #Technology #fashion #industry40 ,Slide,2023-06-08 19:59:15,2023-11-18 04:15:29.024096
https://www.tiktok.com/@mod3ls/6972617905594748165,mod3ls,models,5400000,25400000,36900,34400,"['oh dear!', 'A MAGIC SHOW']",you can’t facetune the runway... 😭,#instamodels #model #supermodel #fashion #fyp #foryou,original sound,2021-06-12 00:48:38,2023-11-18 04:15:31.160252
https://www.tiktok.com/@nnekamichel/7041965229453921542,nnekamichel,Lady-Nneka,5300000,36000000,16700,90900,"['Latvia pls🇱🇻🇱🇻', 'Here’s a challenge: 🇿🇦']",Reply to @presciglory to all my Indian family. Thank y’all 🙏🏾 Indian flag 🇮🇳 inspired outfit ,#fashion #india #fyp #viral,TO THE MOON,2021-12-15 21:51:38,2023-11-18 04:15:33.185817
https://www.tiktok.com/@jaadiee/7265723058801904928,jaadiee,Jaadiee,5300000,46500000,90200,35500,"['Gramps does it every time 🔥🔥🔥🔥🔥🔥', 'thats actually fire']",Replying to @Johnny Anzeige| styling the Big Yellow Boots 🤝👴🏻🔥  ,#gramps #styling #howtostyle #crocs #mschf #bigredboots #astroboy #fashion #streetwear #style #outfit ,JEALOUSY,2023-08-10 21:26:27,2023-11-18 04:15:35.394013
https://www.tiktok.com/@steven.vuu/6799400401440476421,steven.vuu,Steven Vu,5300000,33100000,436000,52600,"['THE MASK GOT ME DYING 😂😂😭', 'The face on the back of her head']",Charlie at the Salon ,#fyp #foryou #asian #viet #vietnamese #renegade #dance #beauty #fashion #nailsalon #funny #comedy #whoeverhas #whileyouwerebusy,Lottery,2020-03-02 05:56:18,2023-11-18 04:15:37.452896
https://www.tiktok.com/@crescentshay/6899251993831869701,crescentshay,Shay,5100000,24600000,29100,27400,"['Omg it’s on wheels this is the most amazingly extra thing I’ve ever seen', 'but yea, now it’s off to the next project! :D']","making a 12ft social distancing dress, part 2! yall it took a MONTH to make, but here’s the skirt, bodice and the finished 12ft dress!! ",#diy #fashion,Marlboro Nights,2020-11-26 07:51:53,2023-11-18 04:15:39.395808
https://www.tiktok.com/@fashionquees/6961441107259460870,fashionquees,FASHIONQUEENS,5100000,31700000,47700,21700,"['UNPOPULAR OPPINION GIGI IS BETTER THAN BELLA(anyways i like both of them)', 'claiming this life with positivity and so much power :) 2/2/22 3/2/22']",gigi🤯✨ ,#victoriasecret #gigihadid #bellahadid #model #catwalk #fashion #fypシ #foryou,vs supermodel by fashionqueens,2021-05-12 21:56:57,2023-11-18 04:15:41.257705
https://www.tiktok.com/@koltenkephart/7080274523022544171,koltenkephart,koltenkephart,5100000,33800000,22100,0,[],it had to be done ❌ ,#SmellLikeIrishSpring #OscarsAtHome #UnsealTheMeal #WomenOwnedBusiness #InstaxChallenge #fyp #foryoupage #famous #celebrity #fashion #style #redcarpet #oscars #movie #actor,original sound,2022-03-29 03:31:15,2023-11-18 04:15:43.008764
https://www.tiktok.com/@_valentinemoon_/6986347950154861830,_valentinemoon_,Rosie Somerville,5100000,46600000,16400,30600,"['Princess Elena of Avalor😌', 'Bruh if I had to wear that and stepped outside I’d be sweating so quick']",Can you count how many layers are in this dress? ,#disney #sewing #fashion #diy #princess,"Try Everything (From ""Zootopia"")",2021-07-19 00:48:13,2023-11-18 04:15:44.727519
https://www.tiktok.com/@hijabiofficial/6995575117598215429,hijabiofficial,hijabiofficial,5100000,35700000,42300,71000,"['She is so pretty either way. But I have to say that something about hijabs makes a person look so elegant.', 'Why wearing a Hijab makes you look soo elegant?😭❤️']","Ihr findet die Kleidung bei uns im Onlineshop, werft gerne mal einen Blick rein. 😊🥰 ",#Hijab #abaya #fashion #beautiful #transformation #mode,Originalton,2021-08-12 21:34:18,2023-11-18 04:15:46.575019
https://www.tiktok.com/@albertinasacaca1/7111484274783587589,albertinasacaca1,Albertina Sacaca Cal,5000000,35300000,27500,17800,"['The innocence here 😂 she’s adorable 🥰', 'She thought it was a mask 😂😂😂 then put it on backwards 😂😂😂 I love her 🥰🥰🥰']",al principio pensé que se equivocaron de paquete 🤭😁 ,#fashion,sonido original,2022-06-21 06:01:06,2023-11-18 04:15:48.402561
https://www.tiktok.com/@devanondeck/6849509253208673541,devanondeck,outfits ✘ anime,5000000,21300000,17100,52300,"['This man can literally do no wrong', 'But can you make green and orange look good 🤢']",Reply to @wibowowowo_17 NGL this was tougher than expected ,#outfits #styletips #fashion #tiktokfashionq,ems in the bank by Foolie Surfin on SoundCloud,2020-07-15 06:44:11,2023-11-18 04:15:50.375899
https://www.tiktok.com/@tamaradai/7048070348872453402,tamaradai,Tamara Dai,5000000,33500000,11800,15600,"['WHAT SHOULD I BE NEXT??', ""the Biggest red flag is that she didn't do Camilo or Bruno 🚩🚩🚩""]",Reply to @conny_12389 ENCANTO HERE WE GO!! ,#fyp #fashiontransition #fashion #outfitinspiration #encanto #disney #2022,The Family Madrigal,2022-01-01 08:42:36,2023-11-18 04:15:52.575234
https://www.tiktok.com/@mariahawthorneart/7055006218577825029,mariahawthorneart,maria,4900000,13200000,9720,14700,"['Not my style but it makes me happy to see other people expressing what they love. You look great', 'i mean this in the best possible way but if i saw u in a dark hallway i would assume u were a victorian ghost']",I love this outfit so much ,#fashion #fashiontiktok #ArbysDiabloDare,Love Grows (Where My Rosemary Goes),2022-01-20 01:17:19,2023-11-18 04:15:54.647949
https://www.tiktok.com/@jusst_tiktokss/7211619823854374149,jusst_tiktokss,Jusst_tiktokss 🫧,4900000,25300000,18800,21400,"['Like fr, if we could go back to 90s fashion I’d be so happy', 'I wish I was a teen in the 90s']",,#myopinion #70s#90s#vibes#techfleece #fashion#style#fyp#nostalgic #fyp#viral#style#aaliyah #fyp#tupac#elvis  #pricillapresley ,original sound,2023-03-18 02:18:09,2023-11-18 04:15:56.425389
https://www.tiktok.com/@meraldpopup/6938445192978599174,meraldpopup,Merald Popup,4800000,33200000,144300,75500,"['what are you albert einstein', 'too good']",at least i can afford it so @dior credits:@skipdin ,#fyp #diy #fashion,Hayloft,2021-03-11 22:41:03,2023-11-18 04:15:58.596674
https://www.tiktok.com/@belllajasmine/6773713825943342342,belllajasmine,Bella,4700000,19200000,58600,9271,"['Her smile is everything', 'I wish I met her..']",My experiences meeting Billie💚 ,#billieeilish #billie #art #fashion #draw #fyp,bad guy (In the Style of Billie Eilish) [Karaoke Version],2019-12-24 00:39:12,2023-11-18 04:16:00.211809
https://www.tiktok.com/@usizeshoes/7084417182884531499,usizeshoes,Usize,4700000,45900000,21300,60300,"['After watching this shoe video, my stress was released.', 'Where the hell you find these shoes bro, do u like put them in mud for fun?']",These shoes could be a relic.,#shoes #sneakers #foryou #sports #cleaning #fashion #washing,original sound,2022-04-09 07:26:53,2023-11-18 04:16:02.285474
https://www.tiktok.com/@marshmello/6862789377022627078,marshmello,Marshmello,4600000,30800000,101400,44500,"['Can u pls show ur face again?', 'What a marsh-fellow 😎🔥']",Respect the drip ,#fashion #trend #shoe,Kismet,2020-08-20 01:37:53,2023-11-18 04:16:04.037350
https://www.tiktok.com/@ang.moses/6922949081560026373,ang.moses,Angie,4600000,25400000,26700,51600,"['DIY with Kermit🐸', 'DIY with Kermie🐸']",Who remembers ,#homeproject #clothes #fashion #fyp,original sound,2021-01-29 04:28:21,2023-11-18 04:16:05.791125
https://www.tiktok.com/@officialhambly/6875003655054019846,officialhambly,Sarah | Officialhambly,4600000,18600000,73700,45700,"['prettttyyyyyyyyy', 'my faves are slytherin and ravenclaw']",The House dresses in one video! ,#harrypotter #harrypotterfashion #fashion #hogwartshouses #xyzbca #fashiondiy,Harry Potter Fashion,2020-09-21 23:36:06,2023-11-18 04:16:07.631113
https://www.tiktok.com/@jermainefaust_/6907258218406350081,jermainefaust_,Jermaine,4500000,24000000,96200,44300,"['🔥', 'Haha u think I have friends']",Poses ideas w your friends | @jujuuking_  📸 ,#foryoupage #foryou #fashion #poses #photoshoot #part1 [ Insta: Jermainefaust_ ],Pose X Star Wars,2020-12-17 21:39:39,2023-11-18 04:16:09.574345
https://www.tiktok.com/@georgina.gigii/6805228421417798918,georgina.gigii,Georgina,4400000,39800000,267800,12600,"['i knew this bout a year ago 🤨', 'Too much effort 😂']",How to get the rainbow effect on Insta stories 🎀 ,#instagram #instahacks #instastories #instastory #instagood #fashion #foryou #fy #fyp #foryoupage,Don't Start Now,2020-03-17 22:51:55,2023-11-18 04:16:11.443932
https://www.tiktok.com/@ellawigs_1987/6999999577772264710,ellawigs_1987,Ellawigs1987,4400000,43700000,48000,25000,"['@roses_are_rosie ...try it🤗', 'Emt here, if your snot is this color, it’s a viral infection and no antibiotic will help. Use steam, hot tea, Tylenol and rest to feel better.']",Green apple 🍏 hair dye ,#colorhair #fashion #hair #fyp #hairstyles #MyColoredHair #newhaircolor #dyehair #applehair#greenhair #greenhaircolor,Love Story,2021-08-24 19:43:28,2023-11-18 04:16:13.689550
https://www.tiktok.com/@michelletiang/6918607670136081669,michelletiang,Mitz Tiang,4300000,18200000,6463,6347,"['Son reveal😏', 'so nobody gotta say how hot her son is?']",It’s all about comfort for him ,#FamilyLife #teen #fashion #children #family #humor @zacharylim23 @chaelanl,Stuck In The Middle,2021-01-17 11:41:48,2023-11-18 04:16:15.854916
https://www.tiktok.com/@larissa.appius/7104295411325635845,larissa.appius,Larissa,4300000,38700000,25400,11600,"['Angezogeeeen bitteeee 😍😍😍😍', 'Step 1: be rich']",How to style a black corset 🖤  ,#outfit #outfitideas #outfitinspo #outfitinspiration #suit #corset #corsettop  #fashion #fashioninspo #fashiontiktok #style #foryoupage #foryou #aesthetic #aesthetics  #oversized #trend #trending,Toxic,2022-06-01 21:04:36,2023-11-18 04:16:17.965156
https://www.tiktok.com/@hellohoangphi/7215409790850305306,hellohoangphi,feifei,4300000,53500000,13900,5764,"['The Simpsons creators are from the future', 'Maybe the simpsons are real and we are the cartoon.']",Balenciaga x The Simpson ,#balenciaga #thesimpsons #catwalk #fashion #xh ,original sound,2023-03-28 07:25:24,2023-11-18 04:16:19.842334
https://www.tiktok.com/@_ladew/7150400397515967750,_ladew,finipi,8600000,38100000,38500,35700,"['what I like is that these are actually wearable', 'That’s ✨ROYALTY✨ hunnie']",Réponse à @_.royale_.tea she is on another level of creativity ,#guopei #fashion #runway #xyzbca #viral #fyp ,original sound,2022-10-04 02:55:35,2023-11-18 04:16:21.746479
https://www.tiktok.com/@amauryguichon/7146219727365377322,amauryguichon,Amaury Guichon,4200000,42400000,23400,13800,"['THIS MAN BEING A CHOCOLATE ENGINEER 😂😂😂😂', 'Amazing bro !']",Chocolate Tailored Dress! 🎀 Not my usual style but very elegant! What do you think? ,#amauryguichon #chocolate #fashion,La Vie En Rose,2022-09-22 20:32:39,2023-11-18 04:16:23.901701
https://www.tiktok.com/@zaddysama/7005945449664367878,zaddysama,Zaddy Sama,4200000,27700000,177900,67000,"['am I the only one who hear fire bending 🔥🔥🔥😂', 'Manz really wearing ninja upgraded shoes on 😂😂😂']",Reply to @ongodbronocap don’t everyone wear them like this🤔 ,#fyp #fashion #fypシ #viral,Sorry Bout That,2021-09-09 20:16:30,2023-11-18 04:16:26.004946
https://www.tiktok.com/@charxstyle/6886565115408190726,charxstyle,char,4100000,11600000,7838,11200,"['I know people hate uniforms but personally I loved that my school had them cuz all I had were hand me downs🥺', 'BRAH YOU HAVE STYLE and they basic 🙄 plus ion see nun wrong with target. Their clothes be mad nice']",You guys are my light 🤍 ,#ComingOfAge #thriftshop #foryou #fashion #storytime,Rex Orange County - Pluto Projector,2020-10-23 03:20:26,2023-11-18 04:16:28.286451
https://www.tiktok.com/@gradcapremix/7194578085683940650,gradcapremix,GradCapRemix,4000000,39900000,23500,5618,"['what is this tool?? i had to staple my headband for my cap 😭', 'And this is why you’re graduating. Genius']","Some would say we’re obsessed 😍 What’s not to love about our graduation cap inserts?? Check them out and more at gradcapremix.com, spring grads don’t miss out!!! ",#QuakerPregrain #ReadySetLift #seniorszn #graduation #gradcap #style #trend #fashion #curlyhair #superbowl #chiefs #burrow #burrowhead #classof2023 #senior #college #highschool #basketball #marchmadness ,Me obsessed with you,2023-01-31 04:07:39,2023-11-18 04:16:30.508230
https://www.tiktok.com/@thvmxxs/6912827423864196354,thvmxxs,Thomas Chu,4000000,21500000,32400,13700,"[""sir when I said I'm not photogenic I meant my whole body"", 'My side profile said NO']",4 Poses For Non Photogenic People💫,#foryoupage #foryou #fashion #style #poses #fyp,Pose X Star Wars,2021-01-01 21:51:00,2023-11-18 04:16:32.594803
https://www.tiktok.com/@mine_ja/6971108724391841030,mine_ja,Unknown,4000000,27600000,35100,40600,"['I always hated being tall but now seeing all these amazing comments and this beautiful woman i now love nbeing tall and walk in pride', ""She's so tall and pretty 🤩""]",,#2021 #fyp #foryoupage #foryou #viral #asian #china #beauty #women #style #fashion #streetstyle #streetfashion,,2021-06-07 23:12:14,2023-11-18 04:16:34.498256
https://www.tiktok.com/@richellezz/7243864166178573573,richellezz,richelle zhang,4000000,17400000,14700,6175,"['No guy i date is worth this dress', 'does it come with the body or?']",a little balck dress is always the answer ,#dress #grwm #fashion #outfit #inspo ,som original,2023-06-12 23:42:40,2023-11-18 04:16:36.387551
https://www.tiktok.com/@lipstick552/7068604664366828806,lipstick552,Jiew82633,3900000,83800000,17500,15200,"['plz remove the tape', 'Why the tape?']",,#CapCut #makeup #fashion #lipgloss,Bolehhh,2022-02-25 16:46:16,2023-11-18 04:16:38.171999
https://www.tiktok.com/@lukeandsassyscott/7082857904205827329,lukeandsassyscott,Luke And Sassy Scott,3900000,29600000,369800,66300,"['The fact he does the same smile and laugh every time SENDS ME 😂', '“Pretend to be happy” forces a giggle to come out 😂']",Watch my brother go from 0 to 100 🪃 @scottoscotto ,#fyp #funny #prank #boomerang #brother #family #gay #fashion #fail,original sound,2022-04-05 02:36:07,2023-11-18 04:16:40.076461
https://www.tiktok.com/@ricarlodresses15/6829763950557596934,ricarlodresses15,RICARLODRESSES,3900000,28300000,50500,24800,"['Social distancing 🤣🤣🤣🤣', 'What happens when they wanna sit?']",RICARLODRESSES @xcrystalll @13riiii @jamaro821985 @210.ashlxy @s.sammy._ ,#ricardodresses #foryou #dress #quinceañera #morileeoffical #fashion,Say youll remember me Remix by TIAGZ,2020-05-23 01:42:19,2023-11-18 04:16:41.852281
https://www.tiktok.com/@livportio/6939653828031565061,livportio,DBL JEWELRY,3800000,17600000,18800,18800,"['i- what shes 12 😭', 'BOOST TO PROMOTE MY SIS!! Whats time are u seeing this?']",Young entrepreneur! ,#smallbusiness #jewelry #youngentrepreneur #fashion #handmade #art #story #dayinmylife,telepatía,2021-03-15 04:51:11,2023-11-18 04:16:43.754807
https://www.tiktok.com/@crescentshay/6807548331913579782,crescentshay,Shay,3700000,25200000,68800,15700,"['Cant wait to see the end results', 'OMFG YASSSSSSSSSSSSSS IMMA WATCH THIS FILM NOW!!!!!!!!!! I miss it']",its time to fulfill my childhood dreams in quarantine 😤 making barbie dresses - part 1: the skirts ✨ ,#diy #fashion #barbie #cosplay #promdress,original sound,2020-03-24 04:54:21,2023-11-18 04:16:45.910622
https://www.tiktok.com/@mine_ja/6973318742151367941,mine_ja,Unknown,3700000,24600000,49700,21100,"['They look like fbi agents😐i wish i had clothes like that', 'They look like they just came out of a video game']",,#2021 #fyp #viral #china #couple #fashion,"""Shake that A$$"" by KueenD",2021-06-13 22:08:15,2023-11-18 04:16:48.022510
https://www.tiktok.com/@kenstyle.chinese/7183523433353973038,kenstyle.chinese,Ken Style Chinese,3700000,86800000,24000,16100,"[""forget architecture, I'm gonna be a flight attendant."", 'me how tall are these men 😳']",share style chinese ,#fashionstyles #fashion #fypシ゚viral #fypシ #foryoupage #fashionstreet ,Goyang Tarik Rol Beat,2023-01-01 09:09:53,2023-11-18 04:16:49.887804
https://www.tiktok.com/@helin.erdemm/7251883902975970586,helin.erdemm,Helin Erdem,3700000,42800000,57200,40200,"['so you meant your first EVER nails', 'never complaining abt my nails']",Nails are not it tbh ,#fypシ゚viral #foryou #fyp #fördig #fy #foryoupage #fördig #parati #pourtoi #nails #cleangirlaesthetic #foryou #fashion,original sound,2023-07-04 14:23:24,2023-11-18 04:16:51.769471
https://www.tiktok.com/@moonswamp/6714316094888217862,moonswamp,Ctoom,3600000,47800000,77800,18000,"['this is a mess-', 'when you ask for noticable layers']","Wow, new fashion hair style design .... ",#fashion #hairstyle #hair #design #foryou #fyp,Ooh Ahh (feat. tobyMac),2019-07-16 23:05:38,2023-11-18 04:16:53.697916
