Post URL,User,Author Name,Likes,Views,Shares,Comments,Comments Data,Caption,HashTags,Music,Date Posted,Date Collected
https://www.tiktok.com/@leoniehanne/6929991416059841797,leoniehanne,Leonie Hanne,2200000,13900000,20700,11200,"['Do you need a dog??? I can bark.', 'U look ⚡️expensive ⚡️']",What I’d wear FRONT ROW - Corona edition! What’s your fav mask look? 🖤,#fashionweek #fashion #tiktokfashion,Such a Whore (Stellular Remix),2021-02-17 03:56:14,2023-11-19 01:20:12.525007
https://www.tiktok.com/@n.nina666/6961669676690722053,n.nina666,Nina lin,2100000,8200000,13600,11200,"['U mean Nikki minaj😫💀', ""Dude I didn't expect Nicki.""]",We drank from the same bottle🤪  ,#fyp #Foryou #nyc #fashionweek #nickiminaj #car #cardio #running#18 #SipIntoSummer #MAKEYOURMOVE  #illneverforgetyou,Never Forget You,2021-05-13 12:44:02,2023-11-19 01:20:14.537670
https://www.tiktok.com/@britneymnsn/7197484131628911877,britneymnsn,Britney Manson,2100000,8800000,3493,6147,"['@rebelllhor you need to know her .', 'MY GUY LOOKING LIKE BODY GUARDS']",PLOT TWIST AT THE END!!!! I wasnt expecting for it…and thanks to @MAXIMILIAN ALEXANDER GEDRA for this amazing dress ❤️ ,#model #modeling #modellife #modelscout #runwaywalk #runwaymodels #catwalkmodel #runwaychallenge #catwalkchallenge #catwalk #pov #fashionweek ,난리나 (inst),2023-02-08 00:04:26,2023-11-19 01:20:16.252542
https://www.tiktok.com/@marcsebastianf/7138230529308003630,marcsebastianf,Marc Sebastian,2000000,8700000,1961,2641,"['i would sob. so sorry that happened to you!', 'LMAOOAOAOAOAOO']",fashion week isnt so fun is it!! ,#model #modeling #fashionweek #runway #nyfw #fashionshow #storytime,original sound,2022-09-01 07:50:11,2023-11-19 01:20:18.092032
https://www.tiktok.com/@voguefrance/7117298496536907013,voguefrance,Vogue France,2000000,17000000,5448,13200,"['Did she really do 🤨 hdksjdjd lol', 'North be like: 🤨 and Kris: 👽😀']",Spotted : North West (@Kim and North) et sa grand mère @Kris au défilé @balenciaga 🖤 ,#HauteCoutureWeek #fashionweek #FashionTok #balenciaga,son original,2022-07-06 22:03:14,2023-11-19 01:20:19.871047
https://www.tiktok.com/@laurabudryte/6923522010354044165,laurabudryte,Laura Budryte,1800000,12000000,17700,9855,"['Chanel is everything 😍', 'Valentino and Chanel Is everything']",Part 3 🖤 who was your fave? 🥰 ,#fyp #foryoupage #designerrunway #designer #runway #style,Originalton,2021-01-30 17:31:45,2023-11-19 01:20:21.937312
https://www.tiktok.com/@fashionweek/7149335711630511406,fashionweek,Fashion Week,1800000,18100000,9360,10400,"['Bella is bringing back the supermodel era she is so perfect! She is carrying the modeling industry on her back!!', 'beautiful yes ..most beautiful no']",Replying to @tlaarcher We still can’t believe it either 🤯 @coperni shut down ,#PFW & broke the internet by spray painting on #BellaHadid’s finale dress — a moment that will go down in fashion history!  #bella #hadid #copernifashion #coperni #babybella #paris #parisfashionweek #fashionweek | vid by @shotbysymo ,original sound,2022-10-01 06:04:07,2023-11-19 01:20:24.216553
https://www.tiktok.com/@assaf21/7284035837736619270,assaf21,s_assaf21,1800000,11500000,1149,1246,"['Kendall strong as ever, bc I would nearly die from laughter if I saw my sibling', 'Kylie’s waist is unbelievable 😫😭']",Icons ,#kyliejenner #rosalia #kendalljenner #kardashians #schiaparelli #fashion #fashionweek #iconic #sisters #modeling #supermodel #viral ,original sound,2023-09-29 05:49:17,2023-11-19 01:20:26.041525
https://www.tiktok.com/@fiorella.del/6937789996942314758,fiorella.del,Fiorella,80200,1100000,1391,1296,"['2nd one is my fav', 'WHERES THE LAST JACKET FROM PLS']",Which one ? 😫 ib: @nathns ,#outfitideas #outfitinspo #fashiontiktok #streetwear,sonido original,2021-03-10 04:18:34,2023-11-19 01:20:27.637715
https://www.tiktok.com/@originalparadigms/6937489463174089989,originalparadigms,originalparadigms,48000,388800,2007,292,"['Do a budget version!!', 'None of those were fire']",,#fyp #foryou #summeroutfits #styletips #streetwear #fashion #summer #style #fashion2021 #hypebeasts #hype #y2k,heavy in my mind,2021-03-09 08:52:23,2023-11-19 01:20:29.498480
https://www.tiktok.com/@jaadiee/7198199504405843205,jaadiee,Jaadiee,14600000,105300000,338200,114200,"['this world finna end', 'Gramps got it']",Replying to @Big T. Styling the Big Red Boot 🅱️🥵👴🏻 ,#gramps #bigredboot #mschf #streetwear #fashion #styling #outfit #astroboy ,HOTEL LOBBY (Unc & Phew),2023-02-09 22:20:28,2023-11-19 01:20:31.380949
https://www.tiktok.com/@jaadiee/6865297338781519110,jaadiee,Jaadiee,9800000,61300000,189300,61700,"['Dripppy drip', 'Grandpa got dripp']",Grateful Gramps 👴🏻💛 ,#gramps #opa #streetwear #fashion #drake #mode #makeover,Know Yourself,2020-08-26 19:50:04,2023-11-19 01:20:33.418432
https://www.tiktok.com/@jaadiee/7199683549602073862,jaadiee,Jaadiee,9300000,48300000,257700,78700,"['Unmatchable DRIP 🔥', 'Lovely couple 🥰🥰🥰']",Ready for their date 🥹💐  ,#grwm #valentinesday #vday #date #gramps #grandparents #fashion #streetwear #style ,Love songX,2023-02-13 22:19:19,2023-11-19 01:20:35.052855
https://www.tiktok.com/@sh1ryinyin/6847003743809015046,sh1ryinyin,Sh1ryinyin,5900000,43800000,272100,71600,"['oh to be ✨s k i n n y✨', 'Is it just me or are they FREAKINF TALL?? And damnn let me leave The Netherlands asap😔']",Take me back to China😫 ,#fashion #streetwear #xyzbca,How You Like That,2020-07-08 12:41:41,2023-11-19 01:20:36.979199
https://www.tiktok.com/@jaadiee/7265723058801904928,jaadiee,Jaadiee,5300000,46500000,90200,35500,"['Gramps does it every time 🔥🔥🔥🔥🔥🔥', 'thats actually fire']",Replying to @Johnny Anzeige| styling the Big Yellow Boots 🤝👴🏻🔥  ,#gramps #styling #howtostyle #crocs #mschf #bigredboots #astroboy #fashion #streetwear #style #outfit ,JEALOUSY,2023-08-10 21:26:27,2023-11-19 01:20:39.326714
https://www.tiktok.com/@jaadiee/7197455788917460229,jaadiee,Jaadiee,3500000,28500000,23500,6989,"['Style them Goat 🐐🍀', 'bro got astro boy shoes']",Unboxing something crazy 👀🅱️ ,#unboxing #streetwear #fashion #mschf @mschf #bigredboot ,Major Distribution,2023-02-07 22:14:29,2023-11-19 01:20:41.221221
https://www.tiktok.com/@aislinnmcinerney/6939038297025039621,aislinnmcinerney,Aislinn,3500000,21600000,112300,27200,"['I come back to this often', 'WHY IS TWILIGHT TAGGED']",,#YesDayChallenge #shoppinghaul #twilight #ronaldo #streetwear #juventus #musicaltheatre #gta #gta5 #sabiasque #beautyhack #ontherunway #fyp,original sound,2021-03-13 13:02:43,2023-11-19 01:20:43.125401
https://www.tiktok.com/@_jordangonz01/7042718167147531526,_jordangonz01,Jordan Gonzalez,3400000,24000000,28000,3000,"['ZENDAYA ❤️', 'Zendaya tee by us! Was a past release']",BEST COLOR COMBOS 🎨 ,#streetwear #streetfashion #streetfashion #colorcombos,Own Brand Freestyle,2021-12-17 22:33:25,2023-11-19 01:20:44.962159
